GenreLink,Genre,NumberOfPeople
/work/shelves/96467,cartoons,3
/work/shelves/96467,women,3
/work/shelves/96467,comics-and-graphic-novels,3
/work/shelves/96467,lesbian-fiction,3
/work/shelves/96467,comedy,3
/work/shelves/96467,comic,3
/work/shelves/96467,2020,2
/work/shelves/96467,books-i-own,2
/work/shelves/96467,gay,2
/work/shelves/96467,lgbtqia,2
/work/shelves/96467,doorbell-s-library,2
/work/shelves/1516276,unread-owned,1
/work/shelves/1516276,to-read-history,1
/work/shelves/1516276,personal-library,1
/work/shelves/1516276,random-box-001,1
/work/shelves/1516276,bloods-a-rover,1
/work/shelves/1516276,librarything,1
/work/shelves/1516276,pending,1
/work/shelves/1516276,2013,1
/work/shelves/1516276,own-unread,1
/work/shelves/1516276,short,1
/work/shelves/1516276,school-setting,1
/work/shelves/1516276,autumn,1
/work/shelves/1516276,tbr,1
/work/shelves/142568,children-s-books,530
/work/shelves/142568,children,404
/work/shelves/142568,children-s,364
/work/shelves/142568,currently-reading,311
/work/shelves/142568,kids,259
/work/shelves/142568,childrens-books,246
/work/shelves/142568,picture-book,212
/work/shelves/142568,childhood,198
/work/shelves/142568,kids-books,173
/work/shelves/142568,fiction,169
/work/shelves/142568,favorites,167
/work/shelves/142568,childhood-favorites,117
/work/shelves/142568,school,115
/work/shelves/142568,humor,93
/work/shelves/142568,own,81
/work/shelves/142568,children-s-literature,79
/work/shelves/96457,2009,1
/work/shelves/96457,mathematics-science,1
/work/shelves/96457,tatsis,1
/work/shelves/96457,owned-but-neglected,1
/work/shelves/96457,favorites,1
/work/shelves/96467,20th-century-fiction,2
/work/shelves/96467,funny,2
/work/shelves/96467,politics,2
/work/shelves/96467,lez,2
/work/shelves/96467,graphic-novels-and-comics,2
/work/shelves/96467,queer-stuff-to-read,1
/work/shelves/96467,2021,1
/work/shelves/96467,gn-read,1
/work/shelves/96467,fiction-read,1
/work/shelves/1516276,books-i-want-to-own-now,1
/work/shelves/1516276,started-but-didn-t-finish,1
/work/shelves/1516276,read-before-2013,1
/work/shelves/1516276,re-read-in-2017,1
/work/shelves/1516276,from-university-library,1
/work/shelves/1516276,to-buy-and-read,1
/work/shelves/1516276,skoob-ku,1
/work/shelves/1516276,anti-library,1
/work/shelves/1516276,library,1
/work/shelves/1516276,kierrätyskeskus,1
/work/shelves/1516276,craig-mullaney-reading-list,1
/work/shelves/1516276,00-to-buy,1
/work/shelves/1516276,seeking,1
/work/shelves/1516276,interested,1
/work/shelves/1516276,at-ak-lib,1
/work/shelves/1516276,uk,1
/work/shelves/142568,childhood-books,72
/work/shelves/142568,children-s-lit,72
/work/shelves/142568,children-books,62
/work/shelves/142568,classics,60
/work/shelves/142568,mystery,54
/work/shelves/142568,realistic-fiction,50
/work/shelves/142568,series,49
/work/shelves/142568,children-s-picture-books,42
/work/shelves/142568,childhood-reads,41
/work/shelves/142568,read-aloud,40
/work/shelves/142568,owned,38
/work/shelves/142568,childrens-lit,38
/work/shelves/96467,graphic-comic-book,1
/work/shelves/96467,glbtq,1
/work/shelves/96467,20th-century,1
/work/shelves/96467,unowned-and-read,1
/work/shelves/96467,graphic-novel-comic,1
/work/shelves/96467,comix-graphic-novels,1
/work/shelves/96467,llambda,1
/work/shelves/96467,my-physical-books,1
/work/shelves/96467,social-justice,1
/work/shelves/96467,sexuality,1
/work/shelves/96467,sex,1
/work/shelves/96467,quarantine-reads,1
/work/shelves/96467,books-to-purchase,1
/work/shelves/142568,books-i-own,36
/work/shelves/142568,picture,35
/work/shelves/142568,kid-books,34
/work/shelves/142568,childrens-picture-books,32
/work/shelves/142568,classroom-library,31
/work/shelves/142568,elementary,30
/work/shelves/142568,contemporary-realistic-fiction,30
/work/shelves/142568,my-childhood,29
/work/shelves/142568,picturebooks,28
/work/shelves/142568,classroom,25
/work/shelves/142568,read-as-a-kid,25
/work/shelves/96467,lgbtqa-main-character,1
/work/shelves/96467,owned-physical,1
/work/shelves/96467,currently-own,1
/work/shelves/96467,box-0422,1
/work/shelves/96467,lambda-award-winners-and-nominees,1
/work/shelves/96467,yay-lesfic,1
/work/shelves/96467,splendid-stuff,1
/work/shelves/96467,gender-and-sexuality-fiction,1
/work/shelves/96467,sequential-art,1
/work/shelves/96467,feminist-read,1
/work/shelves/96467,comix-read,1
/work/shelves/96467,queer-read,1
/work/shelves/96467,read-graphic-novels,1
/work/shelves/142568,favorite-children-s-books,25
/work/shelves/142568,juvenile,24
/work/shelves/142568,read-alouds,23
/work/shelves/142568,classroom-books,22
/work/shelves/142568,funny,22
/work/shelves/142568,default,21
/work/shelves/142568,1st-grade,21
/work/shelves/142568,behavior,21
/work/shelves/142568,childhood-faves,21
/work/shelves/142568,nostalgia,21
/work/shelves/142568,childrens-literature,20
/work/shelves/142568,childhood-memories,20
/work/shelves/142568,kid-s-books,19
/work/shelves/96467,quadrinhos,1
/work/shelves/96467,read-in-2018,1
/work/shelves/96467,favorite-read,1
/work/shelves/96467,zlb,1
/work/shelves/96467,manga-graphic-novels,1
/work/shelves/96467,home-lib,1
/work/shelves/96467,want-to-buy-and-read,1
/work/shelves/96467,read-comics-graphic-novels,1
/work/shelves/96467,read-adult-fiction,1
/work/shelves/96467,graphic-novel-memoir-history,1
/work/shelves/96467,formerly-owned,1
/work/shelves/96467,read-graphics-comics,1
/work/shelves/96467,read-favorites-or-interesting,1
/work/shelves/142568,books-from-my-childhood,19
/work/shelves/142568,kiddos,19
/work/shelves/142568,kid-lit,19
/work/shelves/142568,mystery-2,18
/work/shelves/142568,read-as-a-child,18
/work/shelves/142568,kindergarten,18
/work/shelves/142568,children-s-book,17
/work/shelves/142568,favorite-picture-books,17
/work/shelves/142568,exploring-assignment,16
/work/shelves/142568,ece-3601,16
/work/shelves/96467,laughing-loudly,1
/work/shelves/96467,i-will-not-read,1
/work/shelves/96467,comix-toons-graphic-novels,1
/work/shelves/96467,comics-graphic-novels-zines,1
/work/shelves/96467,comics-graphic,1
/work/shelves/96467,comic-collections-graphic-novels,1
/work/shelves/96467,2017-read,1
/work/shelves/96467,own-voices,1
/work/shelves/96467,lgb,1
/work/shelves/96467,reread-again,1
/work/shelves/96467,graphic-novels-etc,1
/work/shelves/142568,kids-picture-books,16
/work/shelves/142568,library,16
/work/shelves/142568,for-the-kids,15
/work/shelves/142568,children-s-fiction,15
/work/shelves/142568,back-to-school,15
/work/shelves/142568,elementary-school,15
/work/shelves/142568,edrd-314,13
/work/shelves/142568,books-from-childhood,13
/work/shelves/142568,first-day-of-school,13
/work/shelves/142568,picture-books-read,13
/work/shelves/142568,classic,13
/work/shelves/142568,storytime,13
/work/shelves/142568,to-buy,13
/work/shelves/142568,children-young-adult,13
/work/shelves/142568,childrensbooks,13
/work/shelves/142568,2019,12
/work/shelves/96462,to-read,1817
/work/shelves/96462,currently-reading,142
/work/shelves/96462,science,132
/work/shelves/96462,physics,83
/work/shelves/96462,non-fiction,51
/work/shelves/96462,very-short-introductions,20
/work/shelves/96467,friendship,1
/work/shelves/96467,family,1
/work/shelves/96467,comics-etc,1
/work/shelves/96467,lesbian-author,1
/work/shelves/96467,lgbt-center-library,1
/work/shelves/96467,queermos,1
/work/shelves/96467,owned,1
/work/shelves/96467,lesbian-and-lesbian-romance,1
/work/shelves/96467,american,1
/work/shelves/142568,2018,12
/work/shelves/142568,exploring-children,12
/work/shelves/142568,contemporary-fiction,12
/work/shelves/142568,school-books,12
/work/shelves/142568,favorite-childrens-books,12
/work/shelves/142568,books-i-read-as-a-kid,12
/work/shelves/142568,2017,11
/work/shelves/142568,comedy,11
/work/shelves/142568,for-kids,11
/work/shelves/96462,a-very-short-introduction,14
/work/shelves/96462,philosophy,14
/work/shelves/96462,owned,13
/work/shelves/96462,vsi,13
/work/shelves/96462,own,8
/work/shelves/96462,very-short-intros,7
/work/shelves/96462,very-short-introduction,7
/work/shelves/96462,short-introductions,6
/work/shelves/96462,quantum,6
/work/shelves/96462,very-short-intro,6
/work/shelves/96462,popular-science,6
/work/shelves/96462,audiobook,6
/work/shelves/96462,oxford-very-short-introductions,5
/work/shelves/96462,2016,5
/work/shelves/142568,pre-2000,11
/work/shelves/142568,books-i-loved-as-a-kid,11
/work/shelves/142568,childrens-picture,11
/work/shelves/142568,read-picture-books,11
/work/shelves/142568,picturebook,11
/work/shelves/142568,wishlist,11
/work/shelves/142568,children-s-books-read,11
/work/shelves/142568,middle-grade,10
/work/shelves/142568,2015,10
/work/shelves/142568,preschool,10
/work/shelves/96462,kindle,5
/work/shelves/96462,history,5
/work/shelves/96462,quantum-physics,5
/work/shelves/96462,nonfiction,5
/work/shelves/96462,default,4
/work/shelves/96462,wishlist,4
/work/shelves/96462,2019,3
/work/shelves/96462,chemistry,3
/work/shelves/96462,my-books,3
/work/shelves/96462,reference,3
/work/shelves/96462,ebooks,3
/work/shelves/96462,books-i-own,3
/work/shelves/96462,audiobooks,3
/work/shelves/96462,2020,2
/work/shelves/96462,physics-and-cosmology,2
/work/shelves/96462,research,2
/work/shelves/96462,inventory,2
/work/shelves/96462,unread,2
/work/shelves/96462,want-to-read-owned,2
/work/shelves/96462,short-intro,2
/work/shelves/96462,reclam,2
/work/shelves/96462,popsci,2
/work/shelves/96462,textbooks,2
/work/shelves/96462,science-nature,2
/work/shelves/96462,physical-sciences,2
/work/shelves/96462,need-to-buy,2
/work/shelves/96462,مقدمة-قصيرة-جد-ا,2
/work/shelves/96462,general-knowledge,2
/work/shelves/96462,natural-science,2
/work/shelves/96462,quantum-mechanics,2
/work/shelves/96462,دانش-معاصر,2
/work/shelves/96462,digital,2
/work/shelves/96462,non-fic,2
/work/shelves/96462,audio,2
/work/shelves/96462,my-library,2
/work/shelves/96462,short-intros,2
/work/shelves/96462,library,2
/work/shelves/2193696,to-read,25472
/work/shelves/2193696,currently-reading,912
/work/shelves/2193696,fiction,699
/work/shelves/96462,physics-math,2
/work/shelves/96462,mathematics,2
/work/shelves/96462,science-physics,2
/work/shelves/96462,interested,2
/work/shelves/96462,introduction,2
/work/shelves/96462,oxford-introductions,2
/work/shelves/96462,pop-science,2
/work/shelves/96462,avsi,2
/work/shelves/96462,physics-quantum,2
/work/shelves/96462,dropped,2
/work/shelves/96462,a-very-short-intro,2
/work/shelves/96462,very,2
/work/shelves/96462,short,2
/work/shelves/96462,introductions,2
/work/shelves/2193696,favorites,278
/work/shelves/2193696,historical-fiction,257
/work/shelves/2193696,german,172
/work/shelves/2193696,1001-books,123
/work/shelves/2193696,germany,116
/work/shelves/2193696,literature,105
/work/shelves/2193696,novels,105
/work/shelves/2193696,holocaust,95
/work/shelves/2193696,owned,89
/work/shelves/2193696,1001,86
/work/shelves/2193696,history,80
/work/shelves/2193696,own,79
/work/shelves/2193696,german-literature,76
/work/shelves/2193696,wishlist,72
/work/shelves/2193696,war,65
/work/shelves/2193696,historical,62
/work/shelves/96462,history-of-science,2
/work/shelves/96462,theory,2
/work/shelves/96462,contemporary,2
/work/shelves/96462,3-2-1-ebook,1
/work/shelves/96462,1-owned,1
/work/shelves/96462,oxford-intro,1
/work/shelves/96462,stem,1
/work/shelves/96462,stack-2,1
/work/shelves/96462,want-to-read-other,1
/work/shelves/96462,ebook-nonfiction,1
/work/shelves/96462,ebooks-new,1
/work/shelves/96462,ab-series,1
/work/shelves/96462,rack_052,1
/work/shelves/96462,lek,1
/work/shelves/2193696,2020,56
/work/shelves/2193696,1001-books-to-read-before-you-die,51
/work/shelves/2193696,wwii,48
/work/shelves/2193696,novel,47
/work/shelves/2193696,to-buy,46
/work/shelves/2193696,classics,45
/work/shelves/2193696,2019,44
/work/shelves/2193696,literary-fiction,41
/work/shelves/2193696,german-lit,40
/work/shelves/2193696,europe,39
/work/shelves/2193696,library,39
/work/shelves/96462,allie-s-bookshelf,1
/work/shelves/96462,_2nd-tier-of-want-to-read,1
/work/shelves/96462,17-science,1
/work/shelves/96462,izbor-2019-2020,1
/work/shelves/96462,2002-release,1
/work/shelves/96462,oxford-short-intro-s,1
/work/shelves/96462,science-and-stuff,1
/work/shelves/96462,natural-sciences,1
/work/shelves/96462,to-read-2,1
/work/shelves/96462,physics-astronomy,1
/work/shelves/96462,oxford,1
/work/shelves/96462,added-in-2020,1
/work/shelves/96462,2021,1
/work/shelves/2193696,books-i-own,38
/work/shelves/2193696,2017,36
/work/shelves/2193696,2018,36
/work/shelves/2193696,21st-century,34
/work/shelves/2193696,favourites,33
/work/shelves/2193696,1001-books-to-read,32
/work/shelves/2193696,2015,31
/work/shelves/2193696,wish-list,31
/work/shelves/2193696,2000s,30
/work/shelves/2193696,2016,30
/work/shelves/2193696,in-translation,30
/work/shelves/2193696,contemporary,30
/work/shelves/2193696,abandoned,28
/work/shelves/96462,shopping-list,1
/work/shelves/96462,science-physics-astronomy,1
/work/shelves/2193696,book-club,27
/work/shelves/2193696,translated,26
/work/shelves/2193696,translation,26
/work/shelves/2193696,1001-to-read,25
/work/shelves/2193696,deutsch,24
/work/shelves/2193696,to-read-fiction,24
/work/shelves/2193696,2021,23
/work/shelves/2193696,world-war-ii,23
/work/shelves/2193696,default,23
/work/shelves/2193696,ww2,23
/work/shelves/2193696,ebook,22
/work/shelves/2193696,1001-import,21
/work/shelves/2193696,european-literature,21
/work/shelves/2193696,20th-century,20
/work/shelves/2193696,kindle,20
/work/shelves/2193696,2014,19
/work/shelves/2193696,top-100-books,18
/work/shelves/2193696,owned-books,18
/work/shelves/2193696,100-books-to-read-before-you-die,18
/work/shelves/2193696,jewish,18
/work/shelves/2193696,memoir,18
/work/shelves/2193696,european,18
/work/shelves/2193696,2013,17
/work/shelves/2193696,guardian-1000,17
/work/shelves/2193696,non-fiction,17
/work/shelves/2193696,memory,17
/work/shelves/2193696,1001-books-you-must-read-before-you,17
/work/shelves/2193696,university,16
/work/shelves/2193696,literary,16
/work/shelves/2193696,top-100,15
/work/shelves/2193696,narrativa,15
/work/shelves/2193696,unfinished,15
/work/shelves/2193696,2012,14
/work/shelves/2193696,contemporary-fiction,14
/work/shelves/2193696,100-books-to-read,13
/work/shelves/2193696,biography,13
/work/shelves/2193696,my-library,12
/work/shelves/2193696,world-war-2,12
/work/shelves/2193696,novela,12
/work/shelves/2193696,modern-classics,12
/work/shelves/2193696,top-100-books-poster,11
/work/shelves/2193696,translations,11
/work/shelves/2193696,bookclub,11
/work/shelves/2193696,england,11
/work/shelves/2193696,bookshelf,11
/work/shelves/2193696,general-fiction,11
/work/shelves/2193696,501-must-read-books,11
/work/shelves/2193696,school,11
/work/shelves/2193696,british,11
/work/shelves/2193696,lit,11
/work/shelves/2193696,audio,10
/work/shelves/2193696,sebald,10
/work/shelves/2193696,recommended,10
/work/shelves/2193696,adelphi,10
/work/shelves/2193696,architecture,10
/work/shelves/2193696,w-g-sebald,10
/work/shelves/2193696,1001-before-you-die,10
/work/shelves/911397,to-read,300
/work/shelves/911397,comics,30
/work/shelves/911397,graphic-novels,27
/work/shelves/911397,queer,25
/work/shelves/911397,humor,17
/work/shelves/911397,lgbt,16
/work/shelves/911397,graphic-novel,12
/work/shelves/911397,feminism,10
/work/shelves/911397,lesbian,10
/work/shelves/911397,comics-graphic-novels,8
/work/shelves/911397,lgbtq,7
/work/shelves/911397,own,7
/work/shelves/911397,graphic,7
/work/shelves/911397,fiction,7
/work/shelves/911397,comix,6
/work/shelves/911397,graphic-novels-comics,5
/work/shelves/911397,lgbtqia,4
/work/shelves/911397,favorites,4
/work/shelves/911397,comic,4
/work/shelves/911397,glbt,4
/work/shelves/911397,comic-books,3
/work/shelves/911397,cartoons,3
/work/shelves/911397,feminist,3
/work/shelves/911397,lesbian-fiction,3
/work/shelves/911397,graphic-novel-comic,2
/work/shelves/911397,2020,2
/work/shelves/911397,currently-reading,2
/work/shelves/911397,comics-etc,2
/work/shelves/911397,gay,2
/work/shelves/911397,books-i-own,2
/work/shelves/911397,lesbians,2
/work/shelves/911397,2014,2
/work/shelves/911397,20th-century-fiction,2
/work/shelves/911397,made-me-laugh,2
/work/shelves/911397,women,2
/work/shelves/911397,comics-and-graphic-novels,2
/work/shelves/911397,glbtq,2
/work/shelves/911397,queer-fiction,2
/work/shelves/911397,lez,2
/work/shelves/911397,graphic-novels-and-comics,2
/work/shelves/911397,comedy,2
/work/shelves/911397,novel,2
/work/shelves/911397,art,1
/work/shelves/911397,2021,1
/work/shelves/911397,graphic-comic-book,1
/work/shelves/911397,20th-century,1
/work/shelves/911397,2020-read,1
/work/shelves/911397,unowned-and-read,1
/work/shelves/911397,auto-biog,1
/work/shelves/911397,next-read,1
/work/shelves/911397,feminism-and-lgbtq,1
/work/shelves/911397,female,1
/work/shelves/911397,comic-books-albums,1
/work/shelves/911397,western-comics,1
/work/shelves/911397,llambda,1
/work/shelves/911397,women-writers,1
/work/shelves/911397,books-i-ve-reviewed,1
/work/shelves/911397,realistic-fiction,1
/work/shelves/911397,historical,1
/work/shelves/911397,read-in-2020,1
/work/shelves/911397,social-justice,1
/work/shelves/911397,sexuality,1
/work/shelves/911397,sex,1
/work/shelves/911397,graphic-novel-comix,1
/work/shelves/911397,lgbtqa-main-character,1
/work/shelves/911397,general-lgbtq-literature,1
/work/shelves/911397,butch-please,1
/work/shelves/911397,box-0422,1
/work/shelves/911397,lambda-award-winners-and-nominees,1
/work/shelves/911397,gender-and-sexuality-fiction,1
/work/shelves/911397,sequential-art,1
/work/shelves/911397,feminist-read,1
/work/shelves/911397,queer-read,1
/work/shelves/96474,to-read,3973
/work/shelves/911397,comix-read,1
