BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
1600491,"Descendants of Darkness, Volume 3",Yoko Matsushita,4.10,796,343,253,151,38,11,21,200,March 1998,Paperback,English,1593699,Yami no Matsuei
1600490,Tafsir Fi Zhilalil Quran Jilid 1,Sayed Qutb,4.42,372,235,87,31,9,10,42,407,2004,Hardcover,Indonesian,45065702,
1600487,Demon Diary 01,"Kara, Lee Chi-Hyong",3.95,4835,2021,1234,1042,415,123,95,154,September 2000,Paperback,German,29950,Demon Diary
1600489,Cybersong,S.N. Lewitt,3.42,478,84,118,204,61,11,27,,June 1996,Paperback,German,718569,Star Trek: Voyager
1600492,"Descendants of Darkness, Volume 2","Yoko Matsushita, Joe Smith",4.16,1371,653,383,259,58,18,27,208,November 8th 2004,Paperback,English,1593700,Yami no Matsuei
1600493,"Descendants of Darkness, Volume 4",Yoko Matsushita,4.08,747,331,209,161,29,17,20,184,March 15th 2005,Paperback,English,1593701,Yami no Matsuei
1600494,"Descendants of Darkness, Volume 10",Yoko Matsushita,4.09,423,172,144,87,14,6,6,192,December 2000,Paperback,English,1593702,Yami no Matsuei
1600496,"Descendants of Darkness, Volume 11",Yoko Matsushita,4.07,398,164,124,90,14,6,8,200,2004,Paperback,English,1593704,Yami no Matsuei
1600497,"Descendants of Darkness, Volume 7",Yoko Matsushita,4.17,525,237,168,97,19,4,13,192,September 8th 2005,Paperback,English,1593705,Yami no Matsuei
1600495,"Descendants of Darkness, Volume 6",Yoko Matsushita,4.07,517,215,159,114,22,7,11,192,February 1999,Paperback,English,1593703,Yami no Matsuei
1600498,"Descendants Of Darkness, Vol. I",Marianne LaCroix,3.39,38,9,6,17,3,3,1,,November 23rd 2005,,,939352,Descendants of Darkness
1600511,Das weisse Tribunal,Paula Volsky,3.62,280,50,108,91,28,3,16,547,1997,Paperback,German,895828,Volsky's Parallel Universe
6627738,Steven Sterk: Taxi-Taxi Merah,Peyo,3.77,155,38,56,49,11,1,15,62,1962,,,1593731,Benny Bomstærk
1600517,"Asterix Mundart Geb, Bd.31, Asterix un de Kuopperpott","René Goscinny, Albert Uderzo",4.12,5939,2233,2347,1193,148,18,121,48,October 31st 1968,Hardcover,,1211237,Astérix
1783623,L'Anneau des Castellac,Peyo,3.68,77,13,28,34,2,0,5,62,1961,Hardcover,French,1782491,Johan et Pirlouit
1600522,Snow White And The Seven Dwarfs,"Wanda Gág, Jacob Grimm, Wilhelm Grimm",4.00,554,225,147,148,27,7,52,44,1938,Hardcover,English,2324483,
1600524,Bennis zwölf große Taten,"Peyo, François Walthéry, Pierre Culliford",3.88,118,33,46,32,6,1,12,64,1968,Paperback,German,3282402,Benny Bomstærk
18630460,Benny Breakiron #4: Uncle Placid,"Peyo, Yvan Delporte, Will Maltaite, François Walthéry",4.20,61,26,21,14,0,0,6,64,1969,Hardcover,English,1593734,Benoît Brisefer
1600528,"Benni Bärenstark, Bd.5, Circus Bodoni","Peyo, François Walthéry, Pierre Culliford",3.78,50,15,15,15,4,1,3,64,1971,Paperback,,6822095,Benoît Brisefer
1600525,"Benni Bärenstark, Bd.2, Madame Albertine",Peyo,3.91,91,27,34,25,5,0,8,64,1965,Paperback,,40701340,Benny Bomstærk
1600529,"Benni Bärenstark, Bd.6, Lady Alberta","Peyo, François Walthéry, Yvan Delporte",3.60,43,8,13,19,3,0,1,,1973,,,1593737,Benny Bomstærk
1600530,"Benni Bärenstark, Bd.8, Bennis Großer Auftritt","Peyo, François Walthéry, Pierre Culliford",3.50,6,1,1,4,0,0,0,,1993,,,1593738,Benny Bomstærk
1600533,Benni Bärenstark 12. Schokolade und Knallbonbons,"Peyo, Pascal Garray",3.75,8,2,2,4,0,0,1,46,2002,Paperback,German,644155,Benoît Brisefer
1579053,Negeri Yang Sengsara,Peyo,3.78,146,30,59,53,3,1,9,62,January 1970,Paperback,Indonesian,1571837,Johan et Pirlouit
1600537,"Johann und Pfiffikus, Bd.7, Die Troubadoure vom Schmetterhorn","Peyo, Pierre Culliford",3.48,42,5,14,20,2,1,3,,January 1995,Paperback,,1782497,Johan et Pirlouit
1783624,Le Sortilège de Maltrochu,Peyo,3.92,90,24,37,27,2,0,8,60,January 1970,Hardcover,French,1782492,Johan et Pirlouit
1600536,"Johann und Pfiffikus, Bd.6, Der Rabe des Khans",Peyo,3.46,46,4,17,21,4,0,2,48,January 12th 1994,Paperback,,1593744,Johan et Pirlouit
1579003,Bangsawan dari Schoonburg,Peyo,3.72,102,18,41,40,2,1,5,48,January 1960,Paperback,Indonesian,1571787,Johan et Pirlouit
864709,The Black Arrow,Peyo,3.79,75,11,39,24,0,1,3,,January 1959,Paperback,English,2255024,Johan et Pirlouit
1600540,"Johann und Pfiffikus, Bd.13, Die Wüstenrose","Peyo, Pierre Culliford, Dirk [Red.] Rehm",3.39,31,3,7,20,1,0,2,48,May 2001,Paperback,,1593748,Johan et Pirlouit
1600543,Lucky Luke,"Morris, Gudrun Penndorf, René Goscinny",3.85,73,12,42,15,4,0,9,256,2003,Hardcover,German,1593751,
1600545,Die Daltons in der Schlinge,"Achdé, Laurent Gerra",3.64,242,42,97,80,20,3,15,,2006,,German,1593753,Les Aventures de Lucky Luke d'après Morris
1600550,Lucky Luke,"Morris, René Goscinny",3.93,460,141,165,136,16,2,18,,1963,Gebundene Ausgabe,German,2474229,Lucky Luke
1600552,Moominpappa At Sea,Tove Jansson,4.27,7391,3510,2581,1085,182,33,393,,1965,,,76814,Mumintrollen
1600555,Utvald att leva: minnen,Jerzy Einhorn,4.00,48,12,26,8,2,0,1,499,1996,,,1593763,
1600575,The Wonderful World of Sazae-San,Machiko Hasegawa,4.28,18,9,6,2,1,0,2,180,April 1st 1998,Paperback,English,1593783,The Wonderful World of Sazae-san
1600577,Verborgene Muster / Das zweite Zeichen,Ian Rankin,3.70,33,4,18,9,1,1,1,,1987,,German,3999222,Inspector Rebus
1600574,"The Elegant Universe: Superstrings, Hidden Dimessions, And Thw Quest For The Ultimate Theory [In Japanese Language]",Brian Greene,4.07,89528,35296,33304,15140,3619,2169,2015,,February 1st 1999,,,907243,
1600598,Eiskalter Wahnsinn,"Alex Kava, Margret Krätzig",3.98,4908,1451,2114,1177,147,19,252,380,January 1st 2003,Paperback,German,2788984,Maggie O'Dell
1600596,Organic,Alex Kava,3.56,1517,315,487,504,157,54,105,,May 29th 2007,,,2557223,
1600597,Die Rückkehr Des Bösen,Alex Kava,4.13,8565,3347,3342,1568,222,86,288,465,January 31st 2006,Paperback,German,1179852,Maggie O'Dell
1600595,Das Grauen,"Alex Kava, Margret Krätzig",4.08,7971,2807,3323,1586,195,60,337,416,January 1st 2001,Paperback,German,1179853,Maggie O'Dell
1600600,Schwarze Seelen,Alex Kava,3.99,6086,1869,2577,1375,218,47,258,444,2002,Paperback,German,379915,Maggie O'Dell
1600599,Das Böse,"Alex Kava, Margret Krätzig",4.02,17709,6239,6869,3623,660,318,728,416,June 17th 2000,Paperback,German,280213,Maggie O'Dell
557405,Split Second,Alex Kava,4.08,7971,2807,3323,1586,195,60,337,416,January 1st 2001,Paperback,English,1179853,Maggie O'Dell
1600546,Die Eisenbahn durch die Prärie,"Morris, René Goscinny",3.69,280,62,94,100,22,2,13,,1957,,Germanic (Other),3713513,Lucky Luke
1600601,Blutspur des Todes.,Alex Kava,3.96,3595,1196,1323,851,174,51,163,0,February 1st 2004,Taschenbuch,,379917,
2299358,Nobels testamente,"Liza Marklund, Jesper Klint Kistorp",3.61,2415,440,902,809,219,45,149,512,2006,Paperback,Danish,2305689,Annika Bengtzon (Chronological Order)
1600607,Paradies,"Liza Marklund, Paul Berf",3.48,2003,274,726,745,201,57,122,480,2000,Paperback,German,1593816,Annika Bengtzon (Chronological Order)
1600604,Der Rote Wolf,"Liza Marklund, Paul Berf",3.52,3022,522,1007,1104,303,86,252,448,2003,Paperback,German,1978764,Annika Bengtzon (Chronological Order)
1600611,Der Holzdieb,"Liza Marklund, Susanne Schröder",2.78,98,5,12,41,36,4,9,,1999,Audio CD,German,14971609,
1600606,Olympisches Feuer,"Liza Marklund, Dagmar Mißfeldt",3.44,3748,534,1307,1342,421,144,183,399,1998,Paperback,German,1503017,Annika Bengtzon (Chronological Order)
1155734,Prime Time,"Liza Marklund, Susanne Dahmann",3.38,2009,253,650,780,264,62,80,416,2001,Hardcover,German,1143308,Annika Bengtzon (Chronological Order)
1600609,Prime Time,"Liza Marklund, Susanne Dahmann",3.38,2009,253,650,780,264,62,80,415,2001,Paperback,German,1143308,Annika Bengtzon (Chronological Order)
1600608,Studio 6,Liza Marklund,3.47,4154,716,1355,1449,450,184,195,415,1999,Paperback,German,2533171,Annika Bengtzon (Chronological Order)
1600610,Der Rote Wolf,"Liza Marklund, Paul Berf",3.52,3022,522,1007,1104,303,86,252,448,2003,Hardcover,German,1978764,Annika Bengtzon (Chronological Order)
2041412,Studio sex,"Liza Marklund, Kari Bolstad",3.47,4154,716,1355,1449,450,184,195,419,1999,Paperback,Norwegian,2533171,Annika Bengtzon (Chronological Order)
2299358,Nobels testamente,"Liza Marklund, Jesper Klint Kistorp",3.61,2415,440,902,809,219,45,149,512,2006,Paperback,Danish,2305689,Annika Bengtzon (Chronological Order)
1155734,Prime Time,"Liza Marklund, Susanne Dahmann",3.38,2009,253,650,780,264,62,80,416,2001,Hardcover,German,1143308,Annika Bengtzon (Chronological Order)
1600615,Paradies,"Liza Marklund, Paul Berf",3.48,2003,274,726,745,201,57,122,429,2000,Hardcover,German,1593816,Annika Bengtzon (Chronological Order)
1600616,Paradies. 5 CDs.,"Liza Marklund, Judy Winter",3.48,2003,274,726,745,201,57,122,,2000,Audio CD,,1593816,Annika Bengtzon (Chronological Order)
8598435,Red Wolf,Liza Marklund,3.52,3022,522,1007,1104,303,86,252,400,2003,Hardcover,English,1978764,Annika Bengtzon (Chronological Order)
2041412,Studio sex,"Liza Marklund, Kari Bolstad",3.47,4154,716,1355,1449,450,184,195,419,1999,Paperback,Norwegian,2533171,Annika Bengtzon (Chronological Order)
1600617,Paradies,Liza Marklund,3.48,2003,274,726,745,201,57,122,506,2000,Paperback,German,1593816,Annika Bengtzon (Chronological Order)
587070,Sprängaren,Liza Marklund,3.44,3748,534,1307,1342,421,144,183,384,1998,Paperback,Swedish,1503017,Annika Bengtzon (Chronological Order)
1600621,Paradies,"Liza Marklund, Paul Berf",3.48,2003,274,726,745,201,57,122,206,2000,Paperback,,1593816,Annika Bengtzon (Chronological Order)
1600622,Studio 6,Liza Marklund,3.47,4154,716,1355,1449,450,184,195,416,1999,Hardcover,German,2533171,Annika Bengtzon (Chronological Order)
1600626,Studio 6,"Liza Marklund, Susanne Dahmann",3.47,4154,716,1355,1449,450,184,195,415,1999,Paperback,German,2533171,Annika Bengtzon (Chronological Order)
1600625,Paradies. Sonderausgabe.,"Liza Marklund, Paul Berf",3.48,2003,274,726,745,201,57,122,512,2000,Taschenbuch,,1593816,Annika Bengtzon (Chronological Order)
1600631,Frag nicht nach ihr,Carlene Thompson,4.05,386,129,161,82,13,1,19,480,January 1st 2004,Paperback,German,1271205,
1600629,Im Falle meines Todes,Carlene Thompson,4.07,758,286,279,158,32,3,76,362,December 15th 1999,Paperback,German,2510915,
1600630,Schwarz zur Erinnerung,Carlene Thompson,4.10,1086,449,376,196,51,14,86,276,1990,Paperback,German,3146318,
1600632,"Glaub nicht, es sei vorbei","Carlene Thompson, Irmengard Gabler",4.01,429,141,175,92,19,2,25,,September 17th 2001,,,694840,
1600633,"Vergiss, wenn du kannst","Carlene Thompson, Irmengard Gabler",4.05,547,195,213,117,17,5,38,376,2000,Paperback,,482079,
1600634,Kalt ist die Nacht,Carlene Thompson,4.02,456,160,162,118,13,3,27,348,1992,Paperback,,3235153,
1600635,Sieh mich nicht an,Carlene Thompson,3.97,370,122,138,91,15,4,23,348,March 2nd 1995,Paperback,German,1271202,
1600636,Heute Nacht oder nie,Carlene Thompson,4.12,380,152,135,84,4,5,22,388,1998,Paperback,,616133,
1282180,If She Should Die,Carlene Thompson,4.05,386,129,161,82,13,1,19,432,January 1st 2004,Paperback,English,1271205,
359095,Share No Secrets,Carlene Thompson,3.68,259,61,92,75,23,8,23,384,August 1st 2005,Paperback,English,349218,
1282177,The Way You Look Tonight,Carlene Thompson,3.97,370,122,138,91,15,4,23,336,March 2nd 1995,Paperback,English,1271202,
1600637,Schwarz zur Erinnerung,"Carlene Thompson, Ann Anders",4.10,1086,449,376,196,51,14,86,276,1990,Paperback,German,3146318,
1282179,Black for Remembrance,Carlene Thompson,4.10,1086,449,376,196,51,14,86,352,1990,Paperback,English,3146318,
359095,Share No Secrets,Carlene Thompson,3.68,259,61,92,75,23,8,23,384,August 1st 2005,Paperback,English,349218,
1282179,Black for Remembrance,Carlene Thompson,4.10,1086,449,376,196,51,14,86,352,1990,Paperback,English,3146318,
1282177,The Way You Look Tonight,Carlene Thompson,3.97,370,122,138,91,15,4,23,336,March 2nd 1995,Paperback,English,1271202,
1600642,Schwarz zur Erinnerung,Carlene Thompson,4.10,1086,449,376,196,51,14,86,276,1990,Paperback,German,3146318,
1600647,Frag nicht nach ihr,"Carlene Thompson, Irmengard Gabler",4.05,386,129,161,82,13,1,19,,January 1st 2004,,,1271205,
1600605,Mia. Ein Leben im Versteck.,"Liza Marklund, Susanne Dahmann",3.60,1932,404,684,561,224,59,46,416,1995,Taschenbuch,German,272336,Gömda
1600646,Schwarz zur Erinnerung,"Carlene Thompson, Ann Anders",4.10,1086,449,376,196,51,14,86,,1990,,,3146318,
1600649,Und sei getreu bis in den Tod/ That Way Murder Lies,"Ann Granger, Axel Merz",3.94,504,141,217,123,23,0,32,,2004,,,2829642,Mitchell and Markby
2214514,Mixing with Murder,Ann Granger,3.87,141,35,57,46,2,1,9,288,May 2nd 2005,Paperback,English,1550157,Fran Varady
1600651,Didar,Ahmad Mahmoud,3.54,203,43,63,63,28,6,20,,January 1st 1990,,,721527,
1557660,Watching Out,Ann Granger,3.72,149,32,56,50,9,2,10,,2002,Paperback,English,1550158,Fran Varady
1600658,Kerzenlicht für eine Leiche,"Ann Granger, Axel Merz",3.91,402,110,159,119,13,1,21,398,1995,Paperback,German,1913553,Mitchell and Markby
1600652,Der Fluch der bösen Tat/ A Restless Evil,Ann Granger,3.90,462,126,183,137,15,1,29,,2002,,,2829650,Mitchell and Markby
1600659,"Messer, Gabel, Schere, Mord",Ann Granger,3.84,578,139,237,172,29,1,40,381,1992,Taschenbuch,German,2558967,Mitchell and Markby
1600654,Ein schöner Ort zum Sterben/ A Fine Place for Death,Ann Granger,3.89,552,141,231,159,19,2,36,400,1994,Paperback,German,1830203,Mitchell and Markby
1600656,Ein Hauch von Sterblichkeit,"Ann Granger, Axel Merz",3.89,374,95,161,102,13,3,18,430,December 12th 1941,Taschenbuch,German,1496122,Mitchell and Markby
1600655,Blumen für sein Grab/ Flowers for His Funeral,Ann Granger,3.84,460,114,185,140,17,4,39,397,1994,Paperback,German,2558962,Mitchell and Markby
1600660,Dass sie stets Böses muss gebären,"Ann Granger, Axel Merz",3.70,180,44,62,54,16,4,17,380,January 17th 2006,Paperback,German,1830200,Fran Varady
1600657,"Warte, bald ruhest auch du",Ann Granger,3.82,564,124,240,178,20,2,35,398,1992,Paperback,German,2558963,Mitchell and Markby
1600662,Die wahren Bilder seiner Furcht,"Ann Granger, Axel Merz",3.88,140,34,58,45,3,0,8,414,1998,Paperback,German,2412082,Fran Varady
1600661,Denn umsonst ist nur der Tod,"Ann Granger, Axel Merz",3.79,183,43,71,56,13,0,8,380,1997,Paperback,German,2524840,Fran Varady
1600663,Nur der Tod ist ohne Makel,"Ann Granger, Axel Merz",3.66,289,62,101,99,21,6,24,367,2002,Paperback,German,1455665,Fran Varady
1600664,Ein Ort für die Ewigkeit,"Val McDermid, Hannelore Hoger",4.15,13148,5427,5039,2069,430,183,935,,June 7th 1999,Audiobook,German,1179513,
1600665,Tödliche Worte,Val McDermid,4.16,7663,2883,3372,1222,144,42,386,525,2004,,German,88268,Tony Hill & Carol Jordan
1600666,Schlussblende,Val McDermid,4.17,16458,6816,6673,2253,457,259,623,475,November 3rd 1997,Paperback,German,1855646,Tony Hill & Carol Jordan
1600667,Ein Kalter Strom,"Val McDermid, Doris Styron",4.01,7445,2390,3132,1576,268,79,423,615,February 4th 2002,Paperback,German,2879372,Tony Hill & Carol Jordan
1600668,Ein Ort für die Ewigkeit,Val McDermid,4.15,13148,5427,5039,2069,430,183,935,588,June 7th 1999,Paperback,German,1179513,
1600669,Echo einer Winternacht,"Val McDermid, Doris Styron",3.98,12343,3795,5319,2600,472,157,821,554,January 1st 2003,Paperback,German,566979,Inspector Karen Pirie
1600670,Das Moor des Vergessens,"Val McDermid, Doris Styron",3.77,5880,1482,2259,1599,392,148,479,544,2006,Hardcover,German,947522,
1600672,Luftgärten,Val McDermid,3.66,1495,287,541,561,84,22,86,220,1993,,German,949650,Kate Brannigan
1600671,Die Erfinder Des Todes,"Val McDermid, Doris Styron",3.94,4353,1408,1651,991,217,86,285,,2000,Hardcover,German,1855678,
1600680,Tod im Steinkreis,"Susan B. Kelly, Ing Wehrmann, Franziska Stawitz",3.45,20,3,6,8,3,0,2,8,2000,Audiobook,German,1032820,Gregory Summers
1600684,Schwesterkind,"Susan B. Kelly, Ingrid Krane-Müschen, Michael J. Müschen",3.00,10,1,1,6,1,1,0,,February 2002,,German,1593893,Gregory Summers
1600681,Tod im Steinkreis,Susan B. Kelly,3.45,20,3,6,8,3,0,2,,2000,,,1032820,Gregory Summers
1600694,Sapperlot!,"Don Brine, Ronald M. Hahn",3.41,194,48,43,58,30,15,24,187,2005,Paperback,German,391264,
150936,A Ghost In The Machine,Caroline Graham,3.86,1486,452,544,359,98,33,134,512,2004,Paperback,English,145667,Chief Inspector Barnaby
1600692,Sakrileg,"Dan Brown, Piet van Poll",3.87,2015648,681809,694764,412284,145726,81065,48393,477,March 18th 2003,Hardcover,German,2982101,Robert Langdon
1600693,Sakrileg,"Dan Brown, Wolfgang Pampel",3.87,2015648,681809,694764,412284,145726,81065,48393,8,March 18th 2003,Audio CD,German,2982101,Robert Langdon
1600696,Ein Böses Ende / Requiem Für Einen Mörder,Caroline Graham,4.00,7,2,3,2,0,0,0,864,2007,Paperback,German,1593905,Chief Inspector Barnaby
1600695,Dolmen: ... vergessen sollst du nie,"Nicole Jamet, Marie-Anne Le Pezennec",3.54,142,30,47,41,18,6,11,509,May 23rd 2005,Hardcover,German,6840514,Dolmen
1600698,Der Neid des Fremden,Caroline Graham,3.63,144,33,47,44,17,3,12,319,October 1984,,German,856334,
1600699,Ein böses Ende,Caroline Graham,3.73,1528,357,577,446,120,28,126,446,1992,Paperback,German,514752,Chief Inspector Barnaby
1600702,Die blaue Muschel,"Joanne Harris, Charlotte Breuer",3.49,7944,1251,2650,3002,857,184,489,447,2002,Paperback,German,3201441,
1600704,Samt Und Bittermandel Erzählungen,"Joanne Harris, Norbert Möllemann, Charlotte Breuer",3.50,2902,516,916,1050,338,82,254,,April 1st 2004,,,2829612,
1600703,Chocolat,Joanne Harris,3.95,117060,36413,47035,26690,5388,1534,4424,331,March 4th 1999,Taschenbuch,German,2930558,Chocolat
1600701,Die Rätsel von Badger's Drift,Caroline Graham,3.94,7325,2247,2976,1662,321,119,599,319,1987,Paperback,German,249015,Chief Inspector Barnaby
1600706,Chocolat,"Joanne Harris, Charlotte Breuer",3.95,117060,36413,47035,26690,5388,1534,4424,,March 4th 1999,,,2930558,Chocolat
15100,"Sleep, Pale Sister",Joanne Harris,3.28,3741,543,1028,1326,632,212,306,396,1994,Paperback,English,688574,
15102,Gentlemen and Players,Joanne Harris,3.92,14920,4494,5990,3377,830,229,1687,422,2005,Hardcover,English,1099308,Malbry
1600709,Das Lächeln des Harlekins,"Joanne Harris, Charlotte Breuer",3.59,7953,1466,2858,2721,744,164,512,,2003,,German,1008825,
15102,Gentlemen and Players,Joanne Harris,3.92,14920,4494,5990,3377,830,229,1687,422,2005,Hardcover,English,1099308,Malbry
902556,Antonio im Wunderland,Jan Weiler,3.80,461,107,194,128,25,7,21,272,September 1st 2006,Taschenbuch,German,887732,Meine italienische Sippe
1600711,Blutige Steine,"Donna Leon, Christa E. Seibicke",3.86,6314,1514,2828,1639,253,80,437,365,January 1st 2005,Hardcover,German,69409,Commissario Brunetti
1600717,Die dunkle Stunde der Serenissima,"Donna Leon, Christa E. Seibicke",3.93,5735,1366,2816,1354,176,23,458,384,2002,,German,69411,Commissario Brunetti
1600721,Venezianische Scharade,"Donna Leon, Monika Elwenspoek",3.91,10632,2671,4916,2599,321,125,657,372,1994,Paperback,German,66015,Commissario Brunetti
1600722,Mein Venedig,"Donna Leon, Christa E. Seibicke, Monika Elwenspoek",3.49,635,104,217,218,75,21,118,,January 1st 2007,,,1593931,
1600719,Endstation Venedig,"Donna Leon, Monika Elwenspoek",3.90,12066,2783,5696,3194,335,58,847,396,January 1st 1993,Paperback,German,984751,Commissario Brunetti
1600723,Verschwiegene Kanäle,"Donna Leon, Christa E. Seibicke",3.87,6784,1722,2918,1775,278,91,451,336,2003,Paperback,German,1246028,Commissario Brunetti
1600725,In Sachen Signora Brunetti. Der achte Fall.,"Donna Leon, Monika Elwenspoek",3.91,7071,1770,3243,1747,250,61,506,310,1999,Taschenbuch,,3192072,Commissario Brunetti
