BookID,Genre,NumberOfPeople
892,rory-gilmore-reading-challenge,243
892,books,240
892,required-reading,238
892,book-club,224
892,american-classics,221
892,to-re-read,215
892,the-classics,208
892,friendship,206
892,read-in-english,197
892,tragedy,191
892,classics-read,191
892,ebook,189
892,favorite-books,179
892,all-time-favorites,173
892,california,172
892,i-own,172
892,reread,171
892,read-in-high-school,170
892,to-read-classics,170
892,nobel,168
892,audio,167
892,america,167
892,novellas,163
892,lit,152
892,books-for-school,150
892,bookshelf,147
901,to-read,422517
901,science-fiction,15632
901,sci-fi,15042
901,favorites,14906
901,currently-reading,13447
901,fiction,7721
901,young-adult,4744
901,fantasy,2907
901,scifi,2758
901,own,2424
901,owned,2412
901,ya,2085
901,classics,1925
901,sci-fi-fantasy,1567
901,books-i-own,1515
901,series,1407
901,dystopian,1182
901,dystopia,1116
901,sf,868
901,book-club,860
901,audiobook,823
901,favourites,772
901,war,700
901,fantasy-sci-fi,660
901,kindle,646
901,audiobooks,630
901,scifi-fantasy,622
901,adventure,597
901,all-time-favorites,541
901,novels,539
901,space,496
901,library,486
901,aliens,485
901,owned-books,483
901,classic,472
901,default,451
901,re-read,425
901,orson-scott-card,400
901,audio,398
901,science-fiction-fantasy,395
901,to-buy,378
901,ebook,375
901,wishlist,370
901,favorite-books,353
901,school,337
901,space-opera,313
901,military,306
901,favorite,304
901,audible,299
901,coming-of-age,297
901,teen,293
901,speculative-fiction,284
901,my-books,282
901,my-library,277
901,adult,274
901,books,258
901,science,253
901,ebooks,243
901,recommended,242
901,fantasy-scifi,241
901,ya-fiction,232
901,sci-fi-and-fantasy,229
901,novel,227
901,dnf,219
901,ender,218
901,futuristic,216
901,i-own,200
901,action,198
901,to-read,14482
901,currently-reading,1464
901,non-fiction,533
901,psychology,228
901,nonfiction,154
901,self-help,128
901,biography,109
901,relationships,107
901,owned,78
901,memoir,67
901,favorites,62
901,reread,198
901,childhood,197
901,audio-books,189
901,childrens,176
901,faves,173
901,literature,173
901,shelfari-favorites,171
901,my-favorites,171
901,ciencia-ficción,169
901,english,168
901,adult-fiction,167
901,hugo,166
901,sf-fantasy,166
901,audio-book,164
901,children,159
901,own-it,158
901,middle-grade,157
901,hugo-award,154
900,own,58
900,self-improvement,54
900,fiction,41
900,seduction,35
900,personal-development,33
900,pua,30
900,kindle,30
900,dating,28
900,default,27
900,sociology,27
900,love,26
900,memoirs,26
900,self-development,25
900,romance,25
900,audiobook,23
900,other,22
900,social,22
900,books-i-own,22
900,audiobooks,21
900,wishlist,20
900,game,19
900,autobiography,19
900,abandoned,18
900,family,17
900,to-buy,17
900,calibre,15
900,library,15
900,biographies,15
900,relations,15
900,interpersonal,15
900,ebook,15
900,ebooks,14
900,my-books,14
900,did-not-finish,14
900,my-library,13
900,communication,13
900,audible,13
900,strategy,13
900,humor,13
900,books,12
900,sex,12
900,biography-memoir,11
900,dnf,10
900,pickup,10
900,sexuality,10
900,e-book,10
900,american,10
900,fun,10
900,have,9
900,adult,9
900,philosophy,9
900,contemporary,9
900,book-club,9
900,matt-d-avella,8
900,banging-book-club,8
900,relationship,8
900,audio,8
900,business,8
900,life,8
900,social-sciences,8
900,english,8
900,unfinished,8
900,novels,8
900,funny,8
900,culture,8
900,not-interested,7
900,the-game,7
900,owned-books,7
900,home-library,7
900,journalism,7
900,knowledge,7
900,gave-up-on,7
900,biographical,7
900,psych,7
900,self,7
900,memoir-biography,7
900,recommended,7
902,to-read,97
902,currently-reading,18
902,owned,7
902,reference,6
902,computers,3
902,computer,3
902,games,3
902,digital-other,2
902,humblebundle,2
902,programming,2
902,to-read,91416
902,nonfiction,2
902,non-fiction,2
902,computing,2
902,education,2
902,okay-books,1
902,home-library,1
902,dropbox,1
902,technical,1
902,owened,1
902,game-tbr,1
902,non-letti,1
902,consultazione,1
902,kindle,1
902,tech,1
902,old-tech,1
902,unread-owned,1
902,it,1
902,bundle,1
902,technical-books,1
902,odborne,1
902,general-science-math-technology,1
902,wishlist,1
902,book,1
902,humble-bundle,1
902,to-sell,1
902,humble-bundle-nonfiction,1
902,librofest,1
902,hb,1
902,currently-reading,3783
902,mystery,3652
902,favorites,2396
902,young-adult,1783
902,fiction,1640
902,ya,857
902,middle-grade,804
902,childrens,735
902,classics,679
902,own,574
902,newbery,442
902,books-i-own,418
902,children-s,411
902,children,391
902,owned,388
902,kids,364
902,childhood,330
902,children-s-books,301
902,school,268
902,mystery-thriller,264
902,mysteries,263
902,childhood-favorites,212
902,juvenile,201
902,book-club,197
902,re-read,177
902,ebook,1
902,yara,1
902,soon-reading,1
902,own,1
902,book-inventory,1
902,english-books,1
902,low-priority,1
902,darn,1
902,game-development,1
902,game-design-and-programming,1
902,tech-lab,1
902,computer-science,1
902,video-games,1
902,textbook,1
902,science,1
902,e-book,1
902,games-computer,1
902,sophomore-year-at-webster,1
902,for-business,1
902,technology,1
902,software,1
902,arts,1
902,military,1
902,entertainment-and-recreation,1
902,medium-bundle,-1
906,realistic-fiction,176
906,classic,168
906,library,157
906,middle-school,155
906,newbery-medal,153
906,juvenile-fiction,144
906,kids-books,144
906,audiobook,141
906,kindle,135
906,read-for-school,130
906,all-time-favorites,124
906,children-s-lit,122
906,childrens-books,122
906,newbery-winners,112
906,school-books,107
906,youth,105
906,for-school,102
906,reread,101
906,ya-fiction,97
906,audio,96
906,mystery-suspense,95
906,newberry,94
906,children-s-literature,92
906,novels,91
906,newbery-award,90
906,suspense,87
906,contemporary,86
906,wishlist,83
906,thriller,80
906,audiobooks,80
906,childhood-books,78
906,my-library,78
906,kid-lit,78
906,favorite-books,78
906,childrens-lit,78
906,owned-books,74
906,ebook,73
906,young-adult-fiction,73
906,default,71
906,to-buy,71
906,middle-grades,69
906,to-reread,69
906,ya-lit,69
906,classroom-library,67
906,favorite,67
906,teen,64
906,adventure,63
906,to-re-read,63
906,my-books,59
906,childhood-reads,59
906,newbery-medal-winners,58
906,abandoned,57
906,favourites,57
906,award-winner,56
906,chapter-books,55
906,mystery-and-suspense,54
906,i-own,54
906,children-s-fiction,53
906,children-young-adult,52
906,humor,52
906,novel,51
904,to-read,2352
904,sports,193
904,baseball,112
904,non-fiction,71
904,currently-reading,59
904,nonfiction,23
904,owned,16
904,own,15
904,books-i-own,10
904,history,9
904,sport,8
904,audiobook,6
904,journalism,5
904,default,4
904,baseball-books,4
904,library,3
904,my-library,3
904,sports-baseball,3
904,sports-books,3
904,drugs,3
904,audio,3
904,to-buy,2
904,own-to-read,2
904,scandals,2
904,non-fiction-to-read,2
904,owned-books,2
904,sports-misc,2
904,bookshelf,2
904,nonfiction-to-read,2
904,biography,2
904,wishlist,2
904,sports-non-fiction,2
904,my-books,2
904,science,2
904,baseball-history,2
904,american-or-canadian-author,1
904,reread-and-rate,1
904,to-be-read,1
904,sports-ball,1
904,audio_wanted,1
904,anabolic-steroids,1
904,to-read-biography,1
904,want-to-read-own,1
904,non-fiction-must-reads,1
904,sport-science,1
904,history-north-america,1
904,bay-area,1
904,wtr-history,1
904,wtr-baseball,1
904,rrbc,1
904,kindle-books,1
904,crime-and-law-enforcement,1
904,america,1
904,health-sciences,1
904,entertainment-recreation,1
904,applied-sciences-technology,1
904,read-sports,1
904,relinquished,1
904,athletics,1
904,personal,1
904,paused,1
904,i-own-a-copy,1
904,read-owned-total,1
904,have,1
904,my-bookshelves,1
904,in-my-home-library,1
904,home-library,1
904,bad-business-read,1
904,j-school,1
904,my-shelves,1
904,own-on-shelf,1
904,wish-list,1
904,audible,1
904,great-sports-books,1
904,owned-books-read,1
904,naples-ct,1
904,interested,1
904,bus-tech-econ,1
904,to-read-own,1
904,no-longer-want-to-read,1
904,sporty-bookclub-list,1
904,to-read-baseball,1
904,baseball-library,1
903,to-read,11339
903,currently-reading,531
903,fiction,348
903,young-adult,289
903,childrens,272
903,mystery,218
903,favorites,213
903,middle-grade,211
903,children-s,202
903,children,176
903,childhood,160
903,ya,149
903,own,122
903,kids,112
903,children-s-books,111
903,fantasy,108
903,childhood-favorites,106
903,newbery,98
903,owned,96
903,egypt,89
903,books-i-own,81
903,realistic-fiction,77
903,juvenile,72
903,newbery-honor,69
903,kids-books,66
903,adventure,61
903,childrens-books,53
903,school,50
903,children-s-literature,49
903,children-s-lit,48
903,classics,47
903,series,46
903,default,44
903,childhood-books,41
903,juvenile-fiction,41
903,historical-fiction,36
903,middle-school,34
903,friendship,33
903,library,33
903,novels,33
903,mythology,30
903,school-books,29
903,read-as-a-kid,27
903,childrens-lit,27
903,childhood-reads,26
903,chapter-books,25
903,read-for-school,24
903,classroom-library,24
903,youth,23
903,kid-lit,23
903,newberry,22
903,middle-grades,21
903,nostalgia,21
903,ya-fiction,21
903,reread,21
903,imagination,20
903,mg,19
903,books-from-my-childhood,19
903,re-read,18
903,kid-books,18
903,mysteries,18
903,owned-books,17
903,my-library,17
903,for-school,17
903,award-winners,17
903,childrens-literature,17
903,audiobook,16
903,my-childhood,16
903,newberry-honor,16
903,newbery-books,15
903,contemporary,15
903,teen,15
903,classic,15
903,young-adult-fiction,15
903,children-s-fiction,15
903,childhood-faves,15
903,kindle,14
903,elementary,14
903,realistic,14
903,ancient-egypt,14
903,book-club,14
903,read-as-a-child,14
903,audiobooks,14
903,female-author,13
903,wishlist,13
903,audio,13
903,children-ya,13
903,junior-fiction,13
903,all-time-favorites,12
903,my-books,12
903,young-readers,12
903,own-it,12
905,to-read,12623
905,currently-reading,2168
905,non-fiction,222
905,psychology,199
905,sports,149
905,self-help,122
905,nonfiction,102
905,favorites,75
905,self-improvement,63
905,tennis,61
905,coaching,53
905,personal-development,50
905,sport,46
905,philosophy,40
905,business,37
905,music,24
905,self-development,23
905,owned,23
905,audiobook,21
905,learning,21
905,productivity,19
905,books-i-own,18
905,mindset,16
905,wishlist,14
905,to-buy,13
905,performance,13
905,to-read-non-fiction,12
905,audible,12
905,audiobooks,12
905,own,12
905,priority,11
905,audio,11
905,kindle,11
905,success,10
905,fitness,10
905,peak-performance,10
905,leadership,10
905,misc,9
905,improvement,9
905,education,9
905,sports-psychology,9
905,career,8
905,thinking,8
905,life,8
905,recommended,8
905,self,8
905,selfhelp,7
905,mindfulness,7
905,mind,7
905,how-to,7
905,recommendations,6
905,work,6
905,abandoned,6
905,owned-books,6
905,on-hold,6
905,favourites,6
905,health,6
905,unfinished,6
905,personal-growth,6
905,ebook,6
905,inspirational,6
905,blinkist,5
905,motivation,5
905,athletics,5
905,must-read,5
905,english,5
905,to-read-nonfiction,5
905,soft-skills,4
905,other,4
905,read-next,4
905,next,4
905,growth,4
905,development,4
905,default,4
905,research,4
905,teaching,4
905,own-it,4
905,maybe,4
905,partially-read,4
905,library,4
905,wish-list,4
905,adam-savage,3
905,motivational,3
905,reflection,3
905,business-leadership,3
909,to-read,298
909,currently-reading,24
909,business,16
909,non-fiction,16
909,investing,14
909,finance,13
909,personal-finance,9
909,default,8
909,own,7
909,stocks,6
909,money,6
909,audio-cd-s-cassettes,4
909,library,3
909,owned,3
909,home,3
909,business-finance,3
909,nonfiction,3
909,heard,2
909,steve,2
909,audio-books,2
909,investment,2
909,owned-books,2
909,jim-cramer,2
909,financial,2
909,economics,2
909,finished,2
909,finances,2
909,unshelved,1
909,kindle,1
909,inventory,1
909,my-collection,1
909,trading,1
909,books-on-my-shelf,1
909,owned-hardcover,1
909,hobby-educational,1
909,z-audio-unfinished,1
909,reference,1
909,how-to,1
909,on-my-shelf,1
909,bookself,1
909,have,1
909,not-read-owned,1
909,improvement,1
909,own-to-read,1
909,owned-physical,1
909,finance-books,1
909,finance-business,1
909,long-term,1
909,inv-fin,1
909,mitchell,1
909,books-i-have-at-home-to-read,1
909,finance-investing,1
909,current-book-shelf,1
909,household,1
909,in_library,1
909,my-current-bookshelf,1
909,stock-investing,1
909,my-shelves,1
909,my-library,1
909,shelfie-app-books,1
909,purchased,1
909,information,1
909,g-financial,1
909,b-c,1
909,audiobooks,1
909,books-i-owned,1
909,scanned,1
909,later,1
909,personal-library-collection,1
909,bought-for-someone-else,1
909,fiction,1
909,cooking,1
909,stocks-and-investing,1
909,wishlist,1
909,financial-to-read,1
909,status-owned,1
909,genre-finance,1
909,format-hardcover,1
909,dave,1
909,nf-business,1
909,un-categorized,1
909,trading-investing,1
909,business-economics,1
909,audible,1
909,economics-finance,1
909,general-investing,1
909,stock-market,1
909,investments,1
909,politics-economics-finance,1
909,money-savings,1
907,to-read,382
907,sports,29
907,basketball,16
907,currently-reading,16
907,non-fiction,10
907,sport,2
907,bill-simmons-recommendations,2
907,nba,2
907,wish-list,2
907,nonfiction,2
907,this-is-going-to-be-fun,1
907,z-usa,1
907,culture,1
907,books-i-own,1
907,to-read-for-basketball-book,1
907,hoops-to-read,1
907,sports-books-i-have-read,1
907,narrative-nonfiction,1
907,urban-studies,1
907,my-library,1
907,hoopla,1
907,sports-books,1
907,home-library,1
907,to-buy,1
907,did-not-finish,1
907,shelfari-wishlist,1
907,history-nonfiction,1
907,biography,1
907,american-history,1
907,african-american,1
907,sportswriting,1
907,seek-used-copy,1
907,bs-report,1
907,bio,1
907,unfunished,1
907,other-sport,1
907,bio-life-stories,1
907,basket,1
907,summer,1
907,nonf,1
907,library,1
907,to-buy-or-borrow,1
907,prospector-only,1
907,non-fic,1
907,go-sports,1
907,great-teams,1
907,general-sports,1
907,couldnt-may-finish,1
907,not-comics,1
907,literature,1
907,favorite-books,1
907,favorites,1
907,high-school-basketball,1
907,read-sports,1
907,amazon,1
907,audio-books,1
907,basketball-jones,1
907,started-reading-and-stopped,1
907,misc,1
907,want,1
907,deportes,1
907,sports-non-fic,1
907,new-york,1
907,my-favorite-books-of-all-time,1
907,season-recaps,1
907,nyc,1
907,wishlist,1
907,sports-amateur-basketball,1
